timestamp,pm25,pm10,co,no2,so2,o3,location
2025-12-06 01:00:00,16.4,16.5,648.0,17.2,11.5,62.0,Karachi
2025-12-06 02:00:00,19.0,19.2,1011.0,26.7,12.9,54.0,Karachi
2025-12-06 03:00:00,22.8,23.1,1239.0,32.3,14.0,52.0,Karachi
2025-12-06 04:00:00,26.2,26.4,1210.0,30.5,14.7,60.0,Karachi
2025-12-06 05:00:00,24.7,24.9,1046.0,24.7,15.1,74.0,Karachi
2025-12-06 06:00:00,21.4,21.7,873.0,19.1,15.8,89.0,Karachi
2025-12-06 07:00:00,16.9,17.1,704.0,14.1,17.1,105.0,Karachi
2025-12-06 08:00:00,17.4,17.5,527.0,9.2,18.5,120.0,Karachi
2025-12-06 09:00:00,18.6,18.7,428.0,7.0,19.4,130.0,Karachi
2025-12-06 10:00:00,19.2,19.4,460.0,9.4,19.2,129.0,Karachi
2025-12-06 11:00:00,19.6,19.8,571.0,14.5,18.4,122.0,Karachi
2025-12-06 12:00:00,30.5,30.7,690.0,22.3,19.9,109.0,Karachi
2025-12-06 13:00:00,38.4,38.6,822.0,28.4,18.8,95.0,Karachi
2025-12-06 14:00:00,39.8,40.0,962.0,36.5,17.4,76.0,Karachi
2025-12-06 15:00:00,38.3,38.5,1022.0,40.6,16.1,63.0,Karachi
2025-12-06 16:00:00,37.7,38.0,939.0,37.0,15.4,61.0,Karachi
2025-12-06 17:00:00,38.9,39.1,775.0,29.4,14.9,64.0,Karachi
2025-12-06 18:00:00,41.2,41.6,632.0,22.8,14.4,66.0,Karachi
2025-12-06 19:00:00,43.3,43.8,544.0,19.2,13.8,65.0,Karachi
2025-12-06 20:00:00,45.1,45.4,476.0,16.7,13.1,64.0,Karachi
2025-12-06 21:00:00,46.2,46.7,429.0,14.6,12.7,63.0,Karachi
2025-12-06 22:00:00,46.9,47.5,378.0,12.0,12.5,63.0,Karachi
2025-12-06 23:00:00,47.3,47.8,347.0,9.9,12.6,64.0,Karachi
2025-12-07 00:00:00,47.3,47.8,410.0,11.6,12.9,59.0,Karachi
2025-12-07 01:00:00,47.8,48.4,656.0,19.4,14.0,51.0,Karachi
2025-12-07 02:00:00,51.0,51.6,996.0,30.0,15.5,41.0,Karachi
2025-12-07 03:00:00,56.0,56.6,1229.0,35.9,17.0,40.0,Karachi
2025-12-07 04:00:00,59.4,59.8,1269.0,33.0,18.2,55.0,Karachi
2025-12-07 05:00:00,57.4,58.0,1203.0,25.4,19.4,78.0,Karachi
2025-12-07 06:00:00,52.6,53.2,1091.0,18.6,20.5,99.0,Karachi
2025-12-07 07:00:00,39.5,39.8,901.0,13.4,21.5,114.0,Karachi
2025-12-07 08:00:00,31.4,31.7,666.0,8.9,22.4,126.0,Karachi
2025-12-07 09:00:00,28.6,28.9,538.0,7.6,23.5,133.0,Karachi
2025-12-07 10:00:00,27.9,28.1,603.0,9.1,24.8,134.0,Karachi
2025-12-07 11:00:00,28.1,28.2,776.0,13.8,26.2,130.0,Karachi
2025-12-07 12:00:00,20.7,20.7,958.0,22.7,27.7,120.0,Karachi
2025-12-07 13:00:00,44.1,44.1,1132.0,46.1,31.9,90.0,Karachi
2025-12-07 14:00:00,57.9,58.0,1315.0,77.9,37.4,48.0,Karachi
2025-12-07 15:00:00,64.3,64.3,1462.0,98.8,39.8,18.0,Karachi
2025-12-07 16:00:00,59.5,59.5,1584.0,99.1,36.5,10.0,Karachi
2025-12-07 17:00:00,49.9,49.9,1670.0,88.4,30.1,14.0,Karachi
2025-12-07 18:00:00,42.4,42.4,1641.0,76.6,24.3,19.0,Karachi
2025-12-07 19:00:00,39.2,39.2,1413.0,66.2,20.3,23.0,Karachi
2025-12-07 20:00:00,38.1,38.1,1071.0,54.6,16.9,29.0,Karachi
2025-12-07 21:00:00,37.5,37.6,788.0,43.6,14.4,35.0,Karachi
2025-12-07 22:00:00,36.6,36.7,599.0,32.2,13.1,42.0,Karachi
2025-12-07 23:00:00,35.5,35.7,469.0,21.5,12.8,49.0,Karachi
2025-12-08 00:00:00,34.2,34.3,469.0,14.6,12.6,53.0,Karachi
2025-12-08 01:00:00,34.3,34.6,702.0,22.3,13.8,44.0,Karachi
2025-12-08 02:00:00,37.7,38.1,1066.0,32.6,15.6,32.0,Karachi
2025-12-08 03:00:00,43.4,43.7,1322.0,38.5,17.1,31.0,Karachi
2025-12-08 04:00:00,43.9,44.4,1377.0,36.2,18.3,49.0,Karachi
2025-12-08 05:00:00,43.3,43.9,1324.0,29.6,19.4,77.0,Karachi
2025-12-08 06:00:00,33.6,34.6,1208.0,22.9,19.9,102.0,Karachi
2025-12-08 07:00:00,21.7,22.3,980.0,16.5,19.6,120.0,Karachi
2025-12-08 08:00:00,17.7,18.2,689.0,10.0,18.9,135.0,Karachi
2025-12-08 09:00:00,16.3,16.8,518.0,6.8,18.1,142.0,Karachi
2025-12-08 10:00:00,15.5,15.9,574.0,8.4,17.4,139.0,Karachi
2025-12-08 11:00:00,15.5,16.0,750.0,13.4,16.7,127.0,Karachi
2025-12-08 12:00:00,16.6,16.7,916.0,21.6,18.5,114.0,Karachi
2025-12-08 13:00:00,26.8,26.9,1053.0,35.0,18.2,92.0,Karachi
2025-12-08 14:00:00,29.5,29.5,1179.0,53.0,17.8,63.0,Karachi
2025-12-08 15:00:00,25.4,25.5,1215.0,62.5,17.2,44.0,Karachi
2025-12-08 16:00:00,24.4,24.6,1095.0,55.6,16.3,45.0,Karachi
2025-12-08 17:00:00,25.1,25.4,885.0,40.3,15.2,57.0,Karachi
2025-12-08 18:00:00,26.4,27.0,699.0,27.5,14.2,66.0,Karachi
2025-12-08 19:00:00,27.3,28.1,577.0,21.5,13.1,67.0,Karachi
2025-12-08 20:00:00,27.1,28.2,479.0,18.0,12.1,66.0,Karachi
2025-12-08 21:00:00,26.3,27.6,405.0,15.4,11.4,65.0,Karachi
2025-12-08 22:00:00,25.2,26.9,322.0,12.4,11.1,66.0,Karachi
2025-12-08 23:00:00,24.2,26.1,263.0,10.3,11.1,67.0,Karachi
2025-12-09 00:00:00,23.3,25.1,322.0,12.3,11.3,60.0,Karachi
2025-12-09 01:00:00,23.3,25.3,599.0,20.1,12.6,50.0,Karachi
2025-12-09 02:00:00,25.9,28.2,994.0,30.8,14.4,37.0,Karachi
2025-12-09 03:00:00,31.5,34.0,1309.0,37.7,16.5,35.0,Karachi
2025-12-09 04:00:00,36.8,38.9,1497.0,37.9,18.5,51.0,Karachi
2025-12-09 05:00:00,38.4,41.1,1603.0,34.3,20.8,78.0,Karachi
2025-12-09 06:00:00,31.1,35.4,1567.0,29.4,23.4,102.0,Karachi
2025-12-09 07:00:00,23.5,26.7,1253.0,22.2,27.0,122.0,Karachi
2025-12-09 08:00:00,18.6,20.4,797.0,13.6,31.0,140.0,Karachi
2025-12-09 09:00:00,16.8,18.3,536.0,9.0,33.7,150.0,Karachi
2025-12-09 10:00:00,16.2,17.6,633.0,9.6,34.3,150.0,Karachi
2025-12-09 11:00:00,16.5,17.8,926.0,14.2,33.5,142.0,Karachi
2025-12-09 12:00:00,12.8,12.8,1269.0,18.7,36.2,138.0,Karachi
2025-12-09 13:00:00,27.5,27.5,1661.0,39.9,34.3,103.0,Karachi
2025-12-09 14:00:00,32.0,32.0,2102.0,68.8,31.7,55.0,Karachi
2025-12-09 15:00:00,34.0,34.1,2449.0,88.7,30.4,19.0,Karachi
2025-12-09 16:00:00,37.8,38.0,2685.0,90.9,32.4,8.0,Karachi
2025-12-09 17:00:00,43.3,43.5,2828.0,84.1,35.6,10.0,Karachi
2025-12-09 18:00:00,47.6,47.8,2784.0,76.8,36.2,13.0,Karachi
2025-12-09 19:00:00,46.4,46.7,2450.0,71.7,31.5,12.0,Karachi
2025-12-09 20:00:00,44.7,45.2,1930.0,66.1,24.2,12.0,Karachi
2025-12-09 21:00:00,40.4,40.9,1440.0,61.3,18.2,12.0,Karachi
2025-12-09 22:00:00,35.3,35.5,971.0,57.7,14.9,11.0,Karachi
2025-12-09 23:00:00,30.6,30.7,534.0,54.9,13.0,11.0,Karachi
2025-12-10 00:00:00,23.6,23.7,373.0,53.9,14.6,11.0,Karachi
2025-12-10 01:00:00,23.3,23.4,726.0,51.4,14.5,6.0,Karachi
2025-12-10 02:00:00,28.9,29.0,1355.0,47.9,14.8,2.0,Karachi
2025-12-10 03:00:00,41.7,41.9,1801.0,44.5,18.7,8.0,Karachi
2025-12-10 04:00:00,39.9,40.0,1876.0,42.3,29.5,35.0,Karachi
2025-12-10 05:00:00,28.8,28.8,1766.0,40.1,43.9,74.0,Karachi
2025-12-10 06:00:00,21.8,21.9,1572.0,36.1,54.5,107.0,Karachi
2025-12-10 07:00:00,20.9,21.0,1262.0,27.4,58.2,131.0,Karachi
2025-12-10 08:00:00,18.6,18.7,868.0,16.9,58.2,150.0,Karachi
2025-12-10 09:00:00,17.9,18.0,584.0,10.5,56.2,160.0,Karachi
2025-12-10 10:00:00,17.9,18.0,475.0,10.0,52.1,158.0,Karachi
2025-12-10 11:00:00,17.3,17.4,476.0,13.8,46.0,147.0,Karachi
2025-12-10 12:00:00,14.6,14.8,586.0,19.4,34.5,128.0,Karachi
2025-12-10 13:00:00,22.8,22.9,882.0,38.4,32.5,95.0,Karachi
2025-12-10 14:00:00,29.5,29.7,1288.0,64.6,29.7,50.0,Karachi
2025-12-10 15:00:00,34.0,34.6,1573.0,83.9,27.8,16.0,Karachi
2025-12-10 16:00:00,37.5,38.6,1645.0,90.6,28.0,4.0,Karachi
2025-12-10 17:00:00,39.0,40.4,1597.0,90.5,29.1,4.0,Karachi
2025-12-10 18:00:00,39.1,40.9,1476.0,86.4,28.9,8.0,Karachi
2025-12-10 19:00:00,36.6,38.8,1252.0,77.9,26.2,14.0,Karachi
2025-12-10 20:00:00,31.8,34.2,954.0,65.5,22.2,24.0,Karachi
2025-12-10 21:00:00,26.4,29.0,718.0,53.6,18.9,33.0,Karachi
2025-12-10 22:00:00,21.9,24.7,511.0,41.6,16.6,41.0,Karachi
2025-12-10 23:00:00,18.9,21.8,364.0,30.0,15.0,48.0,Karachi
2025-12-11 00:00:00,22.4,25.9,510.0,31.8,17.4,44.0,Karachi
2025-12-11 01:00:00,22.6,26.3,1291.0,40.5,19.7,32.0,Karachi
2025-12-11 02:00:00,28.3,32.1,2363.0,51.9,23.0,18.0,Karachi
2025-12-11 03:00:00,41.6,45.3,2932.0,56.7,26.2,17.0,Karachi
2025-12-11 04:00:00,49.9,52.5,2500.0,48.8,29.0,43.0,Karachi
2025-12-11 05:00:00,25.4,30.6,1564.0,34.2,31.7,83.0,Karachi
2025-12-11 06:00:00,21.7,27.7,818.0,22.0,33.8,116.0,Karachi
2025-12-11 07:00:00,17.9,23.9,540.0,15.1,35.1,134.0,Karachi
2025-12-11 08:00:00,16.5,22.3,452.0,10.6,35.7,145.0,Karachi
2025-12-11 09:00:00,16.4,22.1,413.0,8.5,35.5,149.0,Karachi
2025-12-11 10:00:00,15.5,20.8,352.0,7.9,34.2,144.0,Karachi
2025-12-11 11:00:00,14.6,19.7,339.0,9.7,32.2,132.0,Karachi
2025-12-11 12:00:00,10.9,12.1,443.0,15.4,28.8,111.0,Karachi
2025-12-11 13:00:00,18.9,20.1,762.0,31.9,27.1,84.0,Karachi
2025-12-11 14:00:00,24.4,26.0,1198.0,54.7,24.9,46.0,Karachi
2025-12-11 15:00:00,26.7,28.3,1530.0,71.7,23.6,18.0,Karachi
2025-12-11 16:00:00,29.9,31.8,1687.0,77.4,24.6,8.0,Karachi
2025-12-11 17:00:00,35.0,37.3,1740.0,77.4,26.6,6.0,Karachi
2025-12-11 18:00:00,39.7,42.3,1683.0,75.7,27.3,7.0,Karachi
2025-12-11 19:00:00,40.9,43.9,1464.0,74.5,25.6,7.0,Karachi
2025-12-11 20:00:00,37.8,41.0,1134.0,71.6,22.6,9.0,Karachi
2025-12-11 21:00:00,32.2,35.7,845.0,65.4,19.7,13.0,Karachi
2025-12-11 22:00:00,28.5,32.6,607.0,51.9,16.8,23.0,Karachi
2025-12-11 23:00:00,27.1,32.2,410.0,34.9,14.0,35.0,Karachi
2025-12-12 00:00:00,34.1,36.9,367.0,32.5,13.4,33.0,Karachi
2025-12-12 01:00:00,30.7,33.3,616.0,35.3,13.7,28.0,Karachi
2025-12-12 02:00:00,35.5,38.3,1019.0,39.0,14.2,23.0,Karachi
2025-12-12 03:00:00,37.1,40.4,1284.0,39.8,15.7,26.0,Karachi
2025-12-12 04:00:00,38.1,41.0,1277.0,35.4,19.1,45.0,Karachi
2025-12-12 05:00:00,26.8,30.4,1130.0,28.1,23.5,72.0,Karachi
2025-12-12 06:00:00,23.5,27.9,950.0,21.4,26.9,96.0,Karachi
2025-12-12 07:00:00,21.9,26.7,732.0,16.0,28.7,114.0,Karachi
2025-12-12 08:00:00,19.2,24.1,480.0,11.2,29.6,128.0,Karachi
2025-12-12 09:00:00,16.9,21.1,309.0,8.5,29.6,134.0,Karachi
2025-12-12 10:00:00,14.8,18.2,251.0,7.1,28.6,130.0,Karachi
2025-12-12 11:00:00,12.6,15.5,274.0,7.8,26.8,119.0,Karachi
2025-12-12 12:00:00,9.7,11.3,398.0,13.2,24.8,101.0,Karachi
2025-12-12 13:00:00,15.4,16.8,716.0,28.9,23.5,77.0,Karachi
2025-12-12 14:00:00,21.4,22.8,1134.0,50.4,21.8,45.0,Karachi
2025-12-12 15:00:00,24.7,26.4,1391.0,66.6,20.5,20.0,Karachi
2025-12-12 16:00:00,27.4,29.2,1349.0,73.1,20.5,11.0,Karachi
2025-12-12 17:00:00,29.9,32.1,1147.0,74.3,21.0,10.0,Karachi
2025-12-12 18:00:00,30.9,33.4,939.0,71.1,20.6,13.0,Karachi
2025-12-12 19:00:00,28.8,31.7,764.0,62.1,18.5,21.0,Karachi
2025-12-12 20:00:00,25.6,28.7,583.0,48.7,15.7,33.0,Karachi
2025-12-12 21:00:00,22.2,25.5,438.0,37.1,13.3,43.0,Karachi
2025-12-12 22:00:00,19.5,23.0,270.0,28.0,11.8,50.0,Karachi
2025-12-12 23:00:00,17.8,21.4,138.0,20.6,10.9,55.0,Karachi
2025-12-13 00:00:00,23.6,28.6,262.0,21.9,11.1,48.0,Karachi
2025-12-13 01:00:00,26.6,31.7,949.0,29.6,13.0,36.0,Karachi
2025-12-13 02:00:00,34.7,39.3,1893.0,39.7,15.7,20.0,Karachi
2025-12-13 03:00:00,48.4,51.1,2395.0,44.3,18.4,17.0,Karachi
2025-12-13 04:00:00,43.7,45.1,2017.0,38.2,20.9,39.0,Karachi
2025-12-13 05:00:00,32.1,33.8,1196.0,26.5,23.4,73.0,Karachi
2025-12-13 06:00:00,17.0,20.1,550.0,16.8,25.4,102.0,Karachi
2025-12-13 07:00:00,13.6,15.6,326.0,11.7,26.8,118.0,Karachi
2025-12-13 08:00:00,13.3,14.6,276.0,8.5,27.7,129.0,Karachi
2025-12-13 09:00:00,13.4,14.5,270.0,7.2,28.4,133.0,Karachi
2025-12-13 10:00:00,13.3,14.3,240.0,6.5,28.9,132.0,Karachi
2025-12-13 11:00:00,13.0,14.0,254.0,7.6,29.2,125.0,Karachi
2025-12-13 12:00:00,8.1,8.1,392.0,13.2,28.3,109.0,Karachi
2025-12-13 13:00:00,14.6,14.7,758.0,28.8,26.7,83.0,Karachi
2025-12-13 14:00:00,20.9,21.6,1248.0,50.3,24.5,48.0,Karachi
2025-12-13 15:00:00,23.2,24.0,1629.0,66.5,23.0,21.0,Karachi
2025-12-13 16:00:00,25.1,26.0,1830.0,72.6,23.1,11.0,Karachi
2025-12-13 17:00:00,28.1,29.2,1921.0,73.4,23.9,9.0,Karachi
2025-12-13 18:00:00,31.0,32.4,1880.0,72.5,24.1,8.0,Karachi
2025-12-13 19:00:00,32.9,34.3,1645.0,70.7,23.0,7.0,Karachi
2025-12-13 20:00:00,32.5,34.0,1278.0,67.2,21.2,6.0,Karachi
2025-12-13 21:00:00,30.0,31.7,946.0,62.6,19.4,7.0,Karachi
2025-12-13 22:00:00,28.2,29.9,662.0,56.0,17.3,9.0,Karachi
2025-12-13 23:00:00,28.3,30.2,413.0,48.4,15.2,11.0,Karachi
2025-12-14 00:00:00,32.2,33.6,321.0,47.4,16.2,6.0,Karachi
2025-12-14 01:00:00,31.8,32.5,526.0,47.0,16.6,4.0,Karachi
2025-12-14 02:00:00,36.3,37.1,889.0,46.2,17.4,3.0,Karachi
2025-12-14 03:00:00,45.2,45.9,1116.0,43.0,19.1,11.0,Karachi
2025-12-14 04:00:00,34.1,34.9,1053.0,35.3,22.2,37.0,Karachi
2025-12-14 05:00:00,20.4,22.5,853.0,25.3,26.3,72.0,Karachi
2025-12-14 06:00:00,15.4,17.9,687.0,17.3,30.6,102.0,Karachi
2025-12-14 07:00:00,14.6,16.9,596.0,12.8,35.2,121.0,Karachi
2025-12-14 08:00:00,15.9,17.9,537.0,10.4,40.0,134.0,Karachi
2025-12-14 09:00:00,17.5,19.4,556.0,9.6,43.9,143.0,Karachi
2025-12-14 10:00:00,19.0,20.9,654.0,8.3,47.1,151.0,Karachi
2025-12-14 11:00:00,20.4,22.2,829.0,8.8,49.4,155.0,Karachi
2025-12-14 12:00:00,44.5,55.1,1118.0,18.5,51.7,144.0,Karachi
2025-12-14 13:00:00,52.0,61.9,1703.0,43.3,49.7,108.0,Karachi
2025-12-14 14:00:00,59.5,68.5,2401.0,77.0,46.9,58.0,Karachi
2025-12-14 15:00:00,62.4,70.8,2705.0,99.8,43.7,22.0,Karachi
2025-12-14 16:00:00,69.4,77.1,2248.0,102.6,40.5,10.0,Karachi
2025-12-14 17:00:00,75.4,81.5,1396.0,94.4,37.0,12.0,Karachi
2025-12-14 18:00:00,73.1,77.8,737.0,81.9,32.8,18.0,Karachi
2025-12-14 19:00:00,73.3,78.0,519.0,64.5,26.8,29.0,Karachi
2025-12-14 20:00:00,74.0,78.9,494.0,42.9,20.1,45.0,Karachi
2025-12-14 21:00:00,73.6,78.7,500.0,25.7,15.1,58.0,Karachi
2025-12-14 22:00:00,71.9,76.8,469.0,16.0,12.9,65.0,Karachi
2025-12-14 23:00:00,68.9,73.6,470.0,10.6,12.4,70.0,Karachi
2025-12-15 00:00:00,66.4,71.0,545.0,8.8,12.2,69.0,Karachi
2025-12-15 01:00:00,64.0,68.7,763.0,15.1,13.2,63.0,Karachi
2025-12-15 02:00:00,64.0,68.7,1056.0,23.6,14.6,55.0,Karachi
2025-12-15 03:00:00,65.4,70.1,1265.0,28.7,16.2,55.0,Karachi
2025-12-15 04:00:00,65.7,69.6,1328.0,27.3,17.8,69.0,Karachi
2025-12-15 05:00:00,63.1,67.8,1308.0,22.4,19.5,91.0,Karachi
2025-12-15 06:00:00,57.9,64.3,1228.0,17.6,21.2,112.0,Karachi
2025-12-15 07:00:00,49.9,56.0,1046.0,13.4,23.3,130.0,Karachi
2025-12-15 08:00:00,42.3,46.9,805.0,9.2,25.4,147.0,Karachi
2025-12-15 09:00:00,38.0,41.8,660.0,7.1,26.8,157.0,Karachi
2025-12-15 10:00:00,35.6,39.1,690.0,6.6,26.9,161.0,Karachi
2025-12-15 11:00:00,34.8,38.0,816.0,8.2,26.1,158.0,Karachi
2025-12-15 12:00:00,33.3,35.2,953.0,15.0,27.8,144.0,Karachi
2025-12-15 13:00:00,50.3,51.9,1101.0,37.3,26.9,111.0,Karachi
2025-12-15 14:00:00,61.5,63.1,1259.0,67.2,25.5,65.0,Karachi
2025-12-15 15:00:00,56.3,57.5,1345.0,82.9,23.7,36.0,Karachi
2025-12-15 16:00:00,54.6,56.0,1301.0,70.9,21.1,39.0,Karachi
2025-12-15 17:00:00,56.1,58.1,1184.0,44.7,18.0,59.0,Karachi
2025-12-15 18:00:00,57.5,60.1,1078.0,23.7,15.7,75.0,Karachi
2025-12-15 19:00:00,57.6,60.5,1014.0,15.5,14.7,79.0,Karachi
2025-12-15 20:00:00,56.6,59.6,962.0,12.5,14.5,80.0,Karachi
2025-12-15 21:00:00,54.7,57.9,915.0,10.5,14.6,81.0,Karachi
2025-12-15 22:00:00,52.7,55.9,852.0,7.9,14.7,84.0,Karachi
2025-12-15 23:00:00,51.0,54.1,795.0,6.4,15.0,88.0,Karachi
2025-12-16 00:00:00,50.1,53.2,804.0,7.1,15.1,87.0,Karachi
2025-12-16 01:00:00,49.7,52.7,953.0,11.6,16.7,84.0,Karachi
2025-12-16 02:00:00,51.7,54.5,1169.0,17.7,18.9,82.0,Karachi
2025-12-16 03:00:00,54.8,57.6,1293.0,21.1,21.2,85.0,Karachi
2025-12-16 04:00:00,57.5,59.8,1240.0,19.3,23.9,100.0,Karachi
2025-12-16 05:00:00,58.3,61.2,1096.0,14.9,26.6,121.0,Karachi
2025-12-16 06:00:00,53.9,57.4,957.0,11.0,28.0,138.0,Karachi
2025-12-16 07:00:00,44.0,47.0,840.0,8.4,26.8,148.0,Karachi
2025-12-16 08:00:00,35.7,38.0,729.0,6.4,24.2,153.0,Karachi
2025-12-16 09:00:00,31.5,33.3,672.0,5.6,22.1,155.0,Karachi
2025-12-16 10:00:00,29.3,30.7,701.0,6.4,21.3,154.0,Karachi
2025-12-16 11:00:00,28.2,29.5,785.0,8.5,21.0,148.0,Karachi
2025-12-16 12:00:00,45.8,48.2,878.0,12.3,21.8,139.0,Karachi
2025-12-16 13:00:00,52.7,54.5,987.0,17.0,20.9,125.0,Karachi
2025-12-16 14:00:00,55.5,57.2,1106.0,23.4,19.7,105.0,Karachi
2025-12-16 15:00:00,56.2,58.1,1165.0,27.0,19.0,90.0,Karachi
2025-12-16 16:00:00,58.0,60.1,1122.0,25.4,19.3,84.0,Karachi
2025-12-16 17:00:00,60.1,62.4,1019.0,21.1,20.2,83.0,Karachi
2025-12-16 18:00:00,61.7,64.3,918.0,17.0,21.1,84.0,Karachi
2025-12-16 19:00:00,62.4,65.0,833.0,14.0,22.0,86.0,Karachi
2025-12-16 20:00:00,62.2,64.7,749.0,11.2,22.9,90.0,Karachi
2025-12-16 21:00:00,61.5,64.0,682.0,9.1,23.9,93.0,Karachi
2025-12-16 22:00:00,60.5,62.9,609.0,7.3,24.7,94.0,Karachi
2025-12-16 23:00:00,59.8,62.2,553.0,6.2,25.4,95.0,Karachi
2025-12-17 00:00:00,58.6,60.8,595.0,7.1,24.9,92.0,Karachi
2025-12-17 01:00:00,58.8,61.0,841.0,11.7,26.8,90.0,Karachi
2025-12-17 02:00:00,60.5,62.6,1186.0,17.8,29.3,88.0,Karachi
2025-12-17 03:00:00,63.1,65.0,1398.0,21.2,31.1,91.0,Karachi
2025-12-17 04:00:00,64.3,65.7,1356.0,19.4,31.7,103.0,Karachi
2025-12-17 05:00:00,61.9,63.6,1182.0,14.9,31.5,120.0,Karachi
2025-12-17 06:00:00,47.7,49.5,1007.0,11.0,30.5,135.0,Karachi
2025-12-17 07:00:00,33.4,35.0,851.0,8.4,28.1,145.0,Karachi
2025-12-17 08:00:00,30.2,32.5,694.0,6.4,24.8,152.0,Karachi
2025-12-17 09:00:00,29.9,32.7,615.0,5.8,22.7,155.0,Karachi
2025-12-17 10:00:00,29.9,32.7,632.0,4.9,22.6,158.0,Karachi
2025-12-17 11:00:00,30.0,32.9,725.0,5.4,23.5,157.0,Karachi
2025-12-17 12:00:00,34.9,38.3,920.0,13.3,22.9,136.0,Karachi
2025-12-17 13:00:00,48.5,51.1,1340.0,35.7,24.5,102.0,Karachi
2025-12-17 14:00:00,60.8,63.1,1860.0,65.8,26.6,55.0,Karachi
2025-12-17 15:00:00,61.0,62.9,2130.0,83.7,27.0,24.0,Karachi
2025-12-17 16:00:00,49.5,50.8,1923.0,77.9,24.1,24.0,Karachi
2025-12-17 17:00:00,39.8,40.9,1467.0,59.7,19.5,39.0,Karachi
2025-12-17 18:00:00,33.5,34.5,1092.0,43.1,15.8,53.0,Karachi
2025-12-17 19:00:00,29.7,30.6,932.0,32.4,14.0,60.0,Karachi
2025-12-17 20:00:00,27.8,28.6,855.0,23.3,13.2,65.0,Karachi
2025-12-17 21:00:00,27.1,28.0,793.0,16.6,13.0,68.0,Karachi
2025-12-17 22:00:00,27.2,28.2,699.0,12.3,13.4,69.0,Karachi
2025-12-17 23:00:00,27.8,28.9,621.0,10.5,14.3,68.0,Karachi
2025-12-18 00:00:00,27.1,28.2,634.0,13.3,13.9,59.0,Karachi
2025-12-18 01:00:00,28.6,29.8,812.0,22.0,15.3,49.0,Karachi
2025-12-18 02:00:00,32.5,34.0,1082.0,33.8,17.3,36.0,Karachi
2025-12-18 03:00:00,39.5,41.1,1300.0,40.9,20.0,34.0,Karachi
2025-12-18 04:00:00,43.1,44.8,1440.0,39.2,23.5,52.0,Karachi
2025-12-18 05:00:00,43.9,45.9,1529.0,32.9,27.7,82.0,Karachi
2025-12-18 06:00:00,35.6,39.2,1506.0,26.4,32.1,109.0,Karachi
2025-12-18 07:00:00,35.7,40.3,1260.0,20.4,37.0,132.0,Karachi
2025-12-18 08:00:00,37.3,42.6,901.0,14.3,42.2,152.0,Karachi
2025-12-18 09:00:00,38.4,44.2,700.0,11.0,46.5,167.0,Karachi
2025-12-18 10:00:00,39.3,45.1,811.0,9.1,49.9,177.0,Karachi
2025-12-18 11:00:00,40.7,46.1,1079.0,9.9,52.4,181.0,Karachi
2025-12-18 12:00:00,45.6,50.1,1316.0,20.7,59.9,171.0,Karachi
2025-12-18 13:00:00,65.0,68.2,1452.0,49.7,56.4,129.0,Karachi
2025-12-18 14:00:00,71.7,74.3,1556.0,89.2,51.3,70.0,Karachi
2025-12-18 15:00:00,70.8,73.1,1642.0,115.7,46.4,26.0,Karachi
2025-12-18 16:00:00,70.1,71.9,1753.0,117.7,42.4,11.0,Karachi
2025-12-18 17:00:00,70.3,71.9,1845.0,106.8,38.6,10.0,Karachi
2025-12-18 18:00:00,66.6,67.8,1805.0,94.0,34.2,13.0,Karachi
2025-12-18 19:00:00,58.1,59.4,1522.0,82.4,28.4,16.0,Karachi
2025-12-18 20:00:00,49.7,51.2,1106.0,68.9,22.0,23.0,Karachi
2025-12-18 21:00:00,43.5,45.3,776.0,55.8,17.2,30.0,Karachi
2025-12-18 22:00:00,40.0,41.8,592.0,42.1,14.7,39.0,Karachi
2025-12-18 23:00:00,38.2,40.0,495.0,28.7,13.7,49.0,Karachi
2025-12-19 00:00:00,36.6,38.4,522.0,22.0,13.2,52.0,Karachi
2025-12-19 01:00:00,37.0,38.9,748.0,26.1,14.5,48.0,Karachi
2025-12-19 02:00:00,39.8,41.8,1099.0,31.6,16.3,44.0,Karachi
2025-12-19 03:00:00,44.8,46.8,1390.0,34.3,18.3,48.0,Karachi
2025-12-19 04:00:00,49.2,50.9,1581.0,31.6,20.0,68.0,Karachi
2025-12-19 05:00:00,48.4,50.6,1712.0,26.1,21.9,97.0,Karachi
2025-12-19 06:00:00,43.4,46.7,1724.0,20.9,25.0,123.0,Karachi
2025-12-19 07:00:00,39.2,43.1,1508.0,16.4,30.7,142.0,Karachi
2025-12-19 08:00:00,38.8,42.7,1173.0,12.2,37.6,157.0,Karachi
2025-12-19 09:00:00,38.3,41.9,984.0,10.5,42.6,166.0,Karachi
2025-12-19 10:00:00,37.5,40.7,989.0,11.4,44.3,170.0,Karachi
2025-12-19 11:00:00,38.2,41.1,1140.0,14.7,44.0,169.0,Karachi
2025-12-19 12:00:00,41.3,43.9,1556.0,19.9,47.8,168.0,Karachi
2025-12-19 13:00:00,59.0,61.0,2539.0,42.2,44.2,135.0,Karachi
2025-12-19 14:00:00,65.4,67.1,3787.0,73.1,39.3,88.0,Karachi
2025-12-19 15:00:00,67.5,69.4,4515.0,98.3,36.8,51.0,Karachi
2025-12-19 16:00:00,71.2,72.9,4283.0,113.3,39.7,32.0,Karachi
2025-12-19 17:00:00,77.1,79.2,3530.0,122.6,44.9,21.0,Karachi
